"","date","case","state","hum","l1.hum","l2.hum","l3.hum","l4.hum","l5.hum","newyears","christmas","O104period","l6.hum","l7.hum","l8.hum","l9.hum","l10.hum","l11.hum","l12.hum","l13.hum","l14.hum","l15.hum","l16.hum","l17.hum","l18.hum","l19.hum","l20.hum"
"181",2004-06-14,1310,0,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,0,0,FALSE,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539,4.4498706575086,5.20630801502105,6.3264703981609,8.84062705211551,5.40732512479282
"182",2004-06-21,1429,0,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,0,0,FALSE,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539,4.4498706575086,5.20630801502105,6.3264703981609,8.84062705211551
"183",2004-06-28,1336,0,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,0,0,FALSE,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539,4.4498706575086,5.20630801502105,6.3264703981609
"184",2004-07-05,1507,0,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,0,0,FALSE,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539,4.4498706575086,5.20630801502105
"185",2004-07-12,1496,0,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,0,0,FALSE,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539,4.4498706575086
"186",2004-07-19,1521,0,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,0,0,FALSE,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397,4.95432473611539
"187",2004-07-26,1524,0,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,0,0,FALSE,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949,6.14443360863397
"188",2004-08-02,1555,0,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,0,0,FALSE,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789,9.54774701395949
"189",2004-08-09,1604,0,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,0,0,FALSE,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195,5.97740248093789
"190",2004-08-16,1760,0,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,0,0,FALSE,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168,7.504082858195
"191",2004-08-23,1753,0,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,0,0,FALSE,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255,7.42466830876168
"192",2004-08-30,1730,0,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,0,0,FALSE,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524,8.1494759933255
"193",2004-09-06,1671,0,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,0,0,FALSE,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815,9.51172001765524
"194",2004-09-13,1605,0,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,0,0,FALSE,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797,10.6985065670815
"195",2004-09-20,1520,0,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,0,0,FALSE,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015,10.8939549509797
"196",2004-09-27,1240,0,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,0,0,FALSE,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379,10.7781826331015
"197",2004-10-04,1252,0,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,0,0,FALSE,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479,10.2006417945379
"198",2004-10-11,1297,0,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,0,0,FALSE,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636,9.1668428532479
"199",2004-10-18,1078,0,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,0,0,FALSE,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656,12.7385319274636
"200",2004-10-25,1097,0,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,0,0,FALSE,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137,15.502561142656
"201",2004-11-01,1078,0,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,0,0,FALSE,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057,12.3632886278137
"202",2004-11-08,1176,0,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,0,0,FALSE,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088,12.7372324619057
"203",2004-11-15,1038,0,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,0,0,FALSE,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092,12.8062122602088
"204",2004-11-22,1109,0,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,0,0,FALSE,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224,13.9119945114092
"205",2004-11-29,1105,0,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,0,0,FALSE,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037,15.6232983891224
"206",2004-12-06,1015,0,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,0,0,FALSE,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261,18.0880286289037
"207",2004-12-13,1057,0,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,0,0,FALSE,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765,14.7125002748261
"208",2004-12-20,876,0,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,0,1,FALSE,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467,16.9980423999765
"209",2004-12-27,451,0,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,0,1,FALSE,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841,16.8823606388467
"210",2005-01-03,787,0,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,1,0,FALSE,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678,16.4503888747841
"211",2005-01-10,1298,0,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,1,0,FALSE,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681,14.9604109429678
"212",2005-01-17,1024,0,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,0,0,FALSE,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657,14.2342648708681
"213",2005-01-24,896,0,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,0,0,FALSE,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613,13.1915129289657
"214",2005-01-31,873,0,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,0,0,FALSE,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833,11.8741390845613
"215",2005-02-07,809,0,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,0,0,FALSE,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635,11.5146971640833
"216",2005-02-14,726,0,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,0,0,FALSE,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279,12.7224408515635
"217",2005-02-21,771,0,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,0,0,FALSE,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924,11.8673357833279
"218",2005-02-28,817,0,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,0,0,FALSE,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095,8.37661297268924
"219",2005-03-07,753,0,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,0,0,FALSE,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656,11.3177043861095
"220",2005-03-14,669,0,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,0,0,FALSE,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712,11.5105204130656
"221",2005-03-21,604,0,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,0,0,FALSE,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177,10.0830639256712
"222",2005-03-28,528,0,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,0,0,FALSE,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374,6.8318306664177
"223",2005-04-04,750,0,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,0,0,FALSE,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236,7.18405413469374
"224",2005-04-11,1031,0,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,0,0,FALSE,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998,7.19210207644236
"225",2005-04-18,1078,0,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,0,0,FALSE,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541,7.2141596518998
"226",2005-04-25,1090,0,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,0,0,FALSE,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472,6.24334699302541
"227",2005-05-02,896,0,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,0,0,FALSE,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955,5.78266750866472
"228",2005-05-09,1067,0,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,0,0,FALSE,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637,6.14210106218955
"229",2005-05-16,1006,0,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,0,0,FALSE,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831,6.68554544879637
"230",2005-05-23,1232,0,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,0,0,FALSE,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551,7.58400420006831
"231",2005-05-30,1485,0,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,0,0,FALSE,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002,6.94783778264551
"232",2005-06-06,1774,0,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,0,0,FALSE,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611,6.27978349269002
"233",2005-06-13,1676,0,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,0,0,FALSE,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554,4.16082810579611
"234",2005-06-20,1791,0,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,0,0,FALSE,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589,5.67403663395554
"235",2005-06-27,1826,0,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,0,0,FALSE,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087,5.89176762887589
"236",2005-07-04,1836,0,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,0,0,FALSE,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908,4.90106770527087
"237",2005-07-11,1866,0,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,0,0,FALSE,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715,4.38522284146908
"238",2005-07-18,1756,0,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,0,0,FALSE,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477,3.29759745469715
"239",2005-07-25,1790,0,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,0,0,FALSE,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158,5.33595735162477
"240",2005-08-01,1683,0,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,0,0,FALSE,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209,7.9248599719158
"241",2005-08-08,1724,0,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,0,0,FALSE,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791,9.0460091692209
"242",2005-08-15,1628,0,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,0,0,FALSE,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639,7.26186085221791
"243",2005-08-22,1751,0,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,0,0,FALSE,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007,7.96466505924639
"244",2005-08-29,1730,0,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,0,0,FALSE,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606,9.68233179827007
"245",2005-09-05,1786,0,16.5011580676156,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,0,0,FALSE,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841,7.73421361685606
"246",2005-09-12,1729,0,13.3363561377835,16.5011580676156,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,0,0,FALSE,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114,10.9409383712841
"247",2005-09-19,1509,0,11.8916445457207,13.3363561377835,16.5011580676156,16.3516132529582,14.7782110974781,16.1374689246256,0,0,FALSE,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424,11.0219640349114
"248",2005-09-26,1291,0,12.4466846398002,11.8916445457207,13.3363561377835,16.5011580676156,16.3516132529582,14.7782110974781,0,0,FALSE,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602,8.79629993267424
"249",2005-10-03,1013,0,12.9237624835936,12.4466846398002,11.8916445457207,13.3363561377835,16.5011580676156,16.3516132529582,0,0,FALSE,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259,10.628034138602
"250",2005-10-10,1368,0,10.5470108023469,12.9237624835936,12.4466846398002,11.8916445457207,13.3363561377835,16.5011580676156,0,0,FALSE,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218,14.5322195726259
"251",2005-10-17,1291,0,10.3494277062794,10.5470108023469,12.9237624835936,12.4466846398002,11.8916445457207,13.3363561377835,0,0,FALSE,16.5011580676156,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254,12.2444489780218
"252",2005-10-24,1251,0,12.0631976147327,10.3494277062794,10.5470108023469,12.9237624835936,12.4466846398002,11.8916445457207,0,0,FALSE,13.3363561377835,16.5011580676156,16.3516132529582,14.7782110974781,16.1374689246256,13.2479510160488,13.6541427182125,18.2711235475628,14.5138678002836,16.3362516976834,14.8185659573795,15.9301817313241,16.4766761129022,14.1676210062856,9.57698671586254
