"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","cor1","cor2","cor3","cor4","cor5","cor6","cor7","cor8","cor9","cor10","cor11","cor12","obs","unit_wise_dss","multiv_dss"
"2225","noroBE",5,2,"lin",254,6.83604640594002,14.9851536122155,0.009,0.009,0.005,0.002,1,0.005,0.015,0.015,0.006,0.007,0.013,0.005,1,-1.50760697115291,1.66850998505464
"2226","noroBE",6,2,"lin",254,6.02974025902727,12.7176617900945,0.005,0.011,0.005,0.005,0.005,1,0.007,0.004,0.004,0.008,0.016,0.016,6,-0.00833952108599461,1.66850998505464
"2227","noroBE",7,2,"lin",254,11.2446244043722,34.8415123307041,0.005,0.013,0.015,0.006,0.015,0.007,1,0.021,0.008,0.004,0.006,0.007,15,0.636216430639753,1.66850998505464
"2228","noroBE",8,2,"lin",254,7.23917514769875,17.2610614279551,0.013,0.006,0.006,0.003,0.015,0.004,0.021,1,0.02,0.009,0.008,0.004,3,-1.02034634093297,1.66850998505464
"2229","noroBE",9,2,"lin",254,4.81279118831862,9.23151788210771,0.013,0.003,0.003,0.002,0.006,0.004,0.008,0.02,1,0.024,0.008,0.002,3,-0.59663843087184,1.66850998505464
"2230","noroBE",10,2,"lin",254,10.1825061708099,30.6580078043552,0.015,0.006,0.003,0.002,0.007,0.008,0.004,0.009,0.024,1,0.02,0.004,11,0.147642883295166,1.66850998505464
"2231","noroBE",11,2,"lin",254,9.96582914113554,27.9268315030992,0.012,0.011,0.005,0.003,0.013,0.016,0.006,0.008,0.008,0.02,1,0.006,3,-1.31814135433573,1.66850998505464
"2232","noroBE",12,2,"lin",254,6.84431899996415,15.5942001934905,0.002,0.011,0.014,0.015,0.005,0.016,0.007,0.004,0.002,0.004,0.006,1,7,0.0394233985062981,1.66850998505464
"2233","noroBE",1,3,"lin",254,7.90156374976064,18.9863146710512,1,0.008,0.005,0.003,0.017,0.009,0.01,0.024,0.024,0.029,0.022,0.005,3,-1.12490103986676,2.06478859834352
"2234","noroBE",2,3,"lin",254,4.99361876668512,9.37123287787565,0.008,1,0.017,0.008,0.016,0.019,0.025,0.013,0.008,0.012,0.021,0.021,11,1.96207014166002,2.06478859834352
"2235","noroBE",3,3,"lin",254,7.63583503574376,18.3649837452827,0.005,0.017,1,0.02,0.009,0.011,0.028,0.012,0.006,0.006,0.01,0.025,7,-0.148371053561641,2.06478859834352
"2236","noroBE",4,3,"lin",254,6.28831212627064,13.8199594804951,0.003,0.008,0.02,1,0.005,0.01,0.011,0.006,0.003,0.004,0.005,0.026,10,0.998431014599902,2.06478859834352
"2237","noroBE",5,3,"lin",254,7.57142558051749,17.952357839886,0.017,0.016,0.009,0.005,1,0.011,0.027,0.028,0.013,0.014,0.023,0.01,5,-0.606894514075591,2.06478859834352
"2238","noroBE",6,3,"lin",254,6.9464661886794,16.3573778461189,0.009,0.019,0.011,0.01,0.011,1,0.013,0.009,0.008,0.016,0.028,0.029,13,1.49675986624406,2.06478859834352
"2239","noroBE",7,3,"lin",254,13.0617634062501,47.6387113411714,0.01,0.025,0.028,0.011,0.027,0.013,1,0.039,0.015,0.009,0.013,0.015,5,-1.16801937258906,2.06478859834352
"2240","noroBE",8,3,"lin",254,8.24398321465056,22.5154666651642,0.024,0.013,0.012,0.006,0.028,0.009,0.039,1,0.037,0.019,0.016,0.009,2,-1.31589504175288,2.06478859834352
"2241","noroBE",9,3,"lin",254,5.56807532366245,12.0072927855548,0.024,0.008,0.006,0.003,0.013,0.008,0.015,0.037,1,0.045,0.017,0.005,3,-0.74111432441941,2.06478859834352
"2242","noroBE",10,3,"lin",254,12.3768472465973,46.3512673450705,0.029,0.012,0.006,0.004,0.014,0.016,0.009,0.019,0.045,1,0.039,0.008,13,0.0915300525475831,2.06478859834352
"2243","noroBE",11,3,"lin",254,10.8287822514831,33.5151915777609,0.022,0.021,0.01,0.005,0.023,0.028,0.013,0.016,0.017,0.039,1,0.013,5,-1.00683192616702,2.06478859834352
"2244","noroBE",12,3,"lin",254,7.83998209975236,20.2608679969072,0.005,0.021,0.025,0.026,0.01,0.029,0.015,0.009,0.005,0.008,0.013,1,7,-0.186612618875309,2.06478859834352
"2245","noroBE",1,4,"lin",254,8.45889224907862,21.326132279673,1,0.011,0.007,0.004,0.022,0.013,0.015,0.032,0.032,0.04,0.029,0.008,5,-0.748998561837121,2.1505977019499
"2246","noroBE",2,4,"lin",254,5.47414161474821,10.8043197828551,0.011,1,0.022,0.012,0.021,0.025,0.034,0.019,0.012,0.018,0.027,0.027,4,-0.448477326540469,2.1505977019499
"2247","noroBE",3,4,"lin",254,8.44064454194005,21.7877076737819,0.007,0.022,1,0.026,0.013,0.015,0.037,0.018,0.009,0.01,0.013,0.033,10,0.334071444457213,2.1505977019499
"2248","noroBE",4,4,"lin",254,7.06085523069658,16.8047394313608,0.004,0.012,0.026,1,0.007,0.013,0.016,0.009,0.005,0.006,0.008,0.034,17,2.42456105520993,2.1505977019499
"2249","noroBE",5,4,"lin",254,8.26072912272456,20.8090687449834,0.022,0.021,0.013,0.007,1,0.015,0.036,0.037,0.019,0.02,0.03,0.014,4,-0.934023067690798,2.1505977019499
"2250","noroBE",6,4,"lin",254,7.75182422427008,19.7810954526111,0.013,0.025,0.015,0.013,0.015,1,0.018,0.013,0.012,0.022,0.036,0.037,7,-0.169040646706356,2.1505977019499
"2251","noroBE",7,4,"lin",254,14.717206783444,60.6171805983396,0.015,0.034,0.037,0.016,0.036,0.018,1,0.053,0.022,0.013,0.019,0.021,5,-1.24808331765073,2.1505977019499
"2252","noroBE",8,4,"lin",254,9.2704100047854,28.0785882242871,0.032,0.019,0.018,0.009,0.037,0.013,0.053,1,0.049,0.027,0.022,0.013,6,-0.617183872020763,2.1505977019499
"2253","noroBE",9,4,"lin",254,6.30442739683327,14.8780629675828,0.032,0.012,0.009,0.005,0.019,0.012,0.022,0.049,1,0.063,0.024,0.008,2,-1.11594345839703,2.1505977019499
"2254","noroBE",10,4,"lin",254,14.4401157517806,64.0874190189176,0.04,0.018,0.01,0.006,0.02,0.022,0.013,0.027,0.063,1,0.052,0.012,3,-1.42903882411638,2.1505977019499
"2255","noroBE",11,4,"lin",254,11.7726152402347,39.3252635294466,0.029,0.027,0.013,0.008,0.03,0.036,0.019,0.022,0.024,0.052,1,0.018,5,-1.07999211006988,2.1505977019499
"2256","noroBE",12,4,"lin",254,8.7844843945988,24.9379808519782,0.008,0.027,0.033,0.034,0.014,0.037,0.021,0.013,0.008,0.012,0.018,1,8,-0.157091853975612,2.1505977019499
"2257","noroBE",1,1,"lin",255,6.61991694361303,13.6890394128807,1,0,0,0,0,0,0,0,0,0,0,0,8,0.373008507330776,1.62044002305753
"2258","noroBE",2,1,"lin",255,4.73760689291534,8.35818956238884,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.601028992971204,1.62044002305753
"2259","noroBE",3,1,"lin",255,8.66281152516573,20.7681839660303,0,0,1,0,0,0,0,0,0,0,0,0,7,-0.364874711765075,1.62044002305753
"2260","noroBE",4,1,"lin",255,6.70249399723178,13.9490773474658,0,0,0,1,0,0,0,0,0,0,0,0,8,0.347405455812747,1.62044002305753
"2261","noroBE",5,1,"lin",255,6.32694407788767,12.7842061987561,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.48984557083451,1.62044002305753
"2262","noroBE",6,1,"lin",255,5.53468816955391,10.476050941806,0,0,0,0,0,1,0,0,0,0,0,0,6,0.143762393162972,1.62044002305753
"2263","noroBE",7,1,"lin",255,12.4234719479182,37.3204359751646,0,0,0,0,0,0,1,0,0,0,0,0,15,0.421756244037397,1.62044002305753
"2264","noroBE",8,1,"lin",255,5.80595322227225,11.2435561325124,0,0,0,0,0,0,0,1,0,0,0,0,3,-0.836813312290532,1.62044002305753
"2265","noroBE",9,1,"lin",255,4.20630228883153,7.06035102631261,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.453986569322103,1.62044002305753
"2266","noroBE",10,1,"lin",255,12.8935618741565,39.7103179599363,0,0,0,0,0,0,0,0,0,1,0,0,11,-0.30048847420943,1.62044002305753
"2267","noroBE",11,1,"lin",255,9.43040513992763,23.7760847140168,0,0,0,0,0,0,0,0,0,0,1,0,3,-1.31876728895216,1.62044002305753
"2268","noroBE",12,1,"lin",255,7.53542333464782,16.6950070393579,0,0,0,0,0,0,0,0,0,0,0,1,7,-0.13104003224763,1.62044002305753
"2269","noroBE",1,2,"lin",255,7.36578781396047,16.6674889328581,1,0.004,0.002,0.001,0.009,0.005,0.005,0.013,0.013,0.017,0.012,0.003,3,-1.06936886809576,2.04414635441574
"2270","noroBE",2,2,"lin",255,5.2538985796711,9.94781434783112,0.004,1,0.01,0.005,0.009,0.01,0.014,0.007,0.004,0.006,0.011,0.012,11,1.82183672041841,2.04414635441574
"2271","noroBE",3,2,"lin",255,9.29213746966599,24.3739578680672,0.002,0.01,1,0.012,0.005,0.005,0.015,0.007,0.003,0.003,0.005,0.014,7,-0.464277495056066,2.04414635441574
"2272","noroBE",4,2,"lin",255,7.53052745000614,17.6717793736788,0.001,0.005,0.012,1,0.002,0.005,0.006,0.003,0.002,0.002,0.003,0.015,10,0.587440740409479,2.04414635441574
"2273","noroBE",5,2,"lin",255,7.19017642257155,16.1518909002723,0.009,0.009,0.005,0.002,1,0.006,0.016,0.015,0.007,0.007,0.013,0.005,5,-0.544963497091409,2.04414635441574
"2274","noroBE",6,2,"lin",255,6.59488087686934,14.4779080947266,0.005,0.01,0.005,0.005,0.006,1,0.007,0.005,0.004,0.008,0.015,0.016,13,1.68334953558442,2.04414635441574
"2275","noroBE",7,2,"lin",255,14.1628511024933,51.3274059816463,0.005,0.014,0.015,0.006,0.016,0.007,1,0.023,0.008,0.004,0.007,0.008,5,-1.27895708233483,2.04414635441574
"2276","noroBE",8,2,"lin",255,6.99192433799258,16.2607741814066,0.013,0.007,0.007,0.003,0.015,0.005,0.023,1,0.019,0.01,0.008,0.004,2,-1.23793369725417,2.04414635441574
"2277","noroBE",9,2,"lin",255,5.0771144060879,9.95654352367371,0.013,0.004,0.003,0.002,0.007,0.004,0.008,0.019,1,0.028,0.009,0.003,3,-0.658273117198274,2.04414635441574
"2278","noroBE",10,2,"lin",255,14.9508544404973,58.6427796991713,0.017,0.006,0.003,0.002,0.007,0.008,0.004,0.01,0.028,1,0.022,0.004,13,-0.254751994313014,2.04414635441574
"2279","noroBE",11,2,"lin",255,10.4542112389856,30.1185534088753,0.012,0.011,0.005,0.003,0.013,0.015,0.007,0.008,0.009,0.022,1,0.006,5,-0.993836400992138,2.04414635441574
"2280","noroBE",12,2,"lin",255,8.5627732920613,22.1112562534335,0.003,0.012,0.014,0.015,0.005,0.016,0.008,0.004,0.003,0.004,0.006,1,7,-0.332345093537076,2.04414635441574
"2281","noroBE",1,3,"lin",255,8.226638410198,20.2049382940912,1,0.008,0.005,0.003,0.017,0.01,0.011,0.024,0.026,0.035,0.023,0.006,5,-0.717829885086491,2.10105051471921
"2282","noroBE",2,3,"lin",255,5.6777022254536,11.3423935491855,0.008,1,0.019,0.01,0.017,0.02,0.028,0.014,0.009,0.014,0.021,0.023,4,-0.498152741368558,2.10105051471921
"2283","noroBE",3,3,"lin",255,9.49498170544888,26.1853655584274,0.005,0.019,1,0.023,0.01,0.012,0.03,0.014,0.007,0.007,0.01,0.028,10,0.0986910547204635,2.10105051471921
"2284","noroBE",4,3,"lin",255,7.91158990206299,19.9505439045682,0.003,0.01,0.023,1,0.005,0.011,0.012,0.007,0.004,0.004,0.006,0.029,17,2.03474760260454,2.10105051471921
"2285","noroBE",5,3,"lin",255,8.08825067813201,19.872267278144,0.017,0.017,0.01,0.005,1,0.012,0.03,0.028,0.014,0.016,0.024,0.011,4,-0.917093905979833,2.10105051471921
"2286","noroBE",6,3,"lin",255,7.6193903141512,18.8232462948645,0.01,0.02,0.012,0.011,0.012,1,0.014,0.01,0.009,0.018,0.028,0.03,7,-0.142763487070582,2.10105051471921
"2287","noroBE",7,3,"lin",255,15.5280320530093,64.8739255252375,0.011,0.028,0.03,0.012,0.03,0.014,1,0.043,0.017,0.009,0.014,0.016,5,-1.30710991669026,2.10105051471921
"2288","noroBE",8,3,"lin",255,8.45993332019178,23.1452140917667,0.024,0.014,0.014,0.007,0.028,0.01,0.043,1,0.036,0.022,0.017,0.01,6,-0.511319945500825,2.10105051471921
"2289","noroBE",9,3,"lin",255,6.03440411400746,13.517584902132,0.026,0.009,0.007,0.004,0.014,0.009,0.017,0.036,1,0.056,0.019,0.006,2,-1.09731128350373,2.10105051471921
"2290","noroBE",10,3,"lin",255,16.386243081699,77.6910319996687,0.035,0.014,0.007,0.004,0.016,0.018,0.009,0.022,0.056,1,0.044,0.009,3,-1.51870443755818,2.10105051471921
"2291","noroBE",11,3,"lin",255,11.6439794579759,37.6510894410746,0.023,0.021,0.01,0.006,0.024,0.028,0.014,0.017,0.019,0.044,1,0.013,5,-1.08277821022262,2.10105051471921
"2292","noroBE",12,3,"lin",255,9.39287349141645,27.218549895257,0.006,0.023,0.028,0.029,0.011,0.03,0.016,0.01,0.006,0.009,0.013,1,8,-0.266980278171019,2.10105051471921
"2293","noroBE",1,4,"lin",255,8.90326084174735,23.1762406625802,1,0.013,0.008,0.004,0.023,0.014,0.016,0.033,0.035,0.049,0.031,0.009,4,-1.0185057878831,2.81609502689458
"2294","noroBE",2,4,"lin",255,6.06996176241717,12.6493572268447,0.013,1,0.025,0.014,0.023,0.027,0.038,0.021,0.014,0.021,0.029,0.031,0,-1.7066785354542,2.81609502689458
"2295","noroBE",3,4,"lin",255,9.80335828176267,28.0184224376782,0.008,0.025,1,0.03,0.015,0.017,0.041,0.02,0.011,0.011,0.015,0.037,10,0.037149572539207,2.81609502689458
"2296","noroBE",4,4,"lin",255,8.24518805270491,21.7529134735133,0.004,0.014,0.03,1,0.008,0.015,0.018,0.01,0.006,0.007,0.009,0.039,28,4.23559262715409,2.81609502689458
"2297","noroBE",5,4,"lin",255,8.80836262645133,23.0658411428332,0.023,0.023,0.015,0.008,1,0.017,0.041,0.038,0.021,0.023,0.032,0.016,5,-0.792964319706067,2.81609502689458
"2298","noroBE",6,4,"lin",255,8.44262993099003,22.6645801295352,0.014,0.027,0.017,0.015,0.017,1,0.02,0.015,0.014,0.026,0.038,0.04,5,-0.72313020331422,2.81609502689458
"2299","noroBE",7,4,"lin",255,16.8261325441775,77.8736560771129,0.016,0.038,0.041,0.018,0.041,0.02,1,0.058,0.024,0.014,0.021,0.023,14,-0.320255976976755,2.81609502689458
"2300","noroBE",8,4,"lin",255,9.76331259626285,30.2064521607029,0.033,0.021,0.02,0.01,0.038,0.015,0.058,1,0.05,0.032,0.024,0.014,4,-1.04863009223947,2.81609502689458
"2301","noroBE",9,4,"lin",255,6.88675639657767,17.0693663272742,0.035,0.014,0.011,0.006,0.021,0.014,0.024,0.05,1,0.077,0.028,0.01,5,-0.45667488866526,2.81609502689458
"2302","noroBE",10,4,"lin",255,17.9050841857286,97.8526124383293,0.049,0.021,0.011,0.007,0.023,0.026,0.014,0.032,0.077,1,0.061,0.014,5,-1.30459175537694,2.81609502689458
"2303","noroBE",11,4,"lin",255,12.7256189907926,44.7936090070257,0.031,0.029,0.015,0.009,0.032,0.038,0.021,0.024,0.028,0.061,1,0.019,8,-0.706074741554486,2.81609502689458
"2304","noroBE",12,4,"lin",255,10.1610385626501,31.9335196414474,0.009,0.031,0.037,0.039,0.016,0.04,0.023,0.014,0.01,0.014,0.019,1,5,-0.913300530690866,2.81609502689458
"2305","noroBE",1,1,"lin",256,7.21090561464902,15.5751936176933,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.06698614472715,1.98497605210922
"2306","noroBE",2,1,"lin",256,4.77569221309212,8.44447512752919,0,1,0,0,0,0,0,0,0,0,0,0,11,2.14192731678683,1.98497605210922
"2307","noroBE",3,1,"lin",256,8.8485557726349,21.443438886786,0,0,1,0,0,0,0,0,0,0,0,0,7,-0.399195227883282,1.98497605210922
"2308","noroBE",4,1,"lin",256,7.74352889368492,17.3890834677511,0,0,0,1,0,0,0,0,0,0,0,0,10,0.541117314762658,1.98497605210922
"2309","noroBE",5,1,"lin",256,5.89005284586953,11.4707407918184,0,0,0,0,1,0,0,0,0,0,0,0,5,-0.262796792447061,1.98497605210922
"2310","noroBE",6,1,"lin",256,6.40668077041182,13.0092889497739,0,0,0,0,0,1,0,0,0,0,0,0,13,1.82800476551048,1.98497605210922
"2311","noroBE",7,1,"lin",256,14.4665763488801,48.1317518649833,0,0,0,0,0,0,1,0,0,0,0,0,5,-1.3645112081117,1.98497605210922
"2312","noroBE",8,1,"lin",256,5.86605733884127,11.401367537191,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.14495869078653,1.98497605210922
"2313","noroBE",9,1,"lin",256,4.52155432779219,7.81025890663724,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.544445920810321,1.98497605210922
"2314","noroBE",10,1,"lin",256,13.7506311759044,44.1661075647148,0,0,0,0,0,0,0,0,0,1,0,0,13,-0.112948907630395,1.98497605210922
"2315","noroBE",11,1,"lin",256,8.42528603254237,19.8440386378914,0,0,0,0,0,0,0,0,0,0,1,0,5,-0.768921158545198,1.98497605210922
"2316","noroBE",12,1,"lin",256,8.2366531783461,19.1498230451601,0,0,0,0,0,0,0,0,0,0,0,1,7,-0.282595690966286,1.98497605210922
"2317","noroBE",1,2,"lin",256,7.95692083990759,18.780367390308,1,0.004,0.002,0.001,0.009,0.005,0.005,0.013,0.014,0.019,0.012,0.003,5,-0.682319300525247,2.00364844931436
"2318","noroBE",2,2,"lin",256,5.23563282197453,9.90239987531328,0.004,1,0.011,0.005,0.01,0.011,0.016,0.007,0.004,0.007,0.011,0.013,4,-0.392662299858576,2.00364844931436
"2319","noroBE",3,2,"lin",256,9.08335342534521,23.605915970101,0.002,0.011,1,0.013,0.006,0.006,0.017,0.007,0.003,0.003,0.005,0.016,10,0.188665065836888,2.00364844931436
"2320","noroBE",4,2,"lin",256,8.0405244524153,19.7208454740376,0.001,0.005,0.013,1,0.003,0.006,0.007,0.004,0.002,0.002,0.003,0.017,17,2.01752917402742,2.00364844931436
"2321","noroBE",5,2,"lin",256,6.95554832140801,15.3388497520747,0.009,0.01,0.006,0.003,1,0.006,0.018,0.016,0.007,0.008,0.013,0.006,4,-0.754643207728626,2.00364844931436
"2322","noroBE",6,2,"lin",256,7.34326070440635,17.1188868046252,0.005,0.011,0.006,0.006,0.006,1,0.007,0.005,0.004,0.009,0.015,0.017,7,-0.0829633593623032,2.00364844931436
"2323","noroBE",7,2,"lin",256,15.6150637636484,61.2344544631746,0.005,0.016,0.017,0.007,0.018,0.007,1,0.025,0.009,0.004,0.007,0.008,5,-1.35651525080071,2.00364844931436
"2324","noroBE",8,2,"lin",256,7.33247748798109,17.4577809278142,0.013,0.007,0.007,0.004,0.016,0.005,0.025,1,0.02,0.011,0.009,0.005,6,-0.318907960944945,2.00364844931436
"2325","noroBE",9,2,"lin",256,5.43735692816813,11.0193362725295,0.014,0.004,0.003,0.002,0.007,0.004,0.009,0.02,1,0.031,0.01,0.003,2,-1.03549239231045,2.00364844931436
"2326","noroBE",10,2,"lin",256,15.0214996715014,60.0984413636647,0.019,0.007,0.003,0.002,0.008,0.009,0.004,0.011,0.031,1,0.025,0.004,3,-1.55069734914666,2.00364844931436
"2327","noroBE",11,2,"lin",256,9.7740695964017,26.9426993460063,0.012,0.011,0.005,0.003,0.013,0.015,0.007,0.009,0.01,0.025,1,0.007,5,-0.919746605044718,2.00364844931436
"2328","noroBE",12,2,"lin",256,9.02889656666317,24.1890699770502,0.003,0.013,0.016,0.017,0.006,0.017,0.008,0.005,0.003,0.004,0.007,1,8,-0.209200217910639,2.00364844931436
"2329","noroBE",1,3,"lin",256,8.57350425259985,21.6157630259168,1,0.009,0.005,0.003,0.018,0.01,0.012,0.025,0.027,0.037,0.024,0.006,4,-0.983702560853939,2.74257759370305
"2330","noroBE",2,3,"lin",256,5.74000047398307,11.5324060714153,0.009,1,0.021,0.011,0.018,0.022,0.032,0.016,0.009,0.015,0.022,0.025,0,-1.69025397218116,2.74257759370305
"2331","noroBE",3,3,"lin",256,9.49011958917484,26.2161122924904,0.005,0.021,1,0.025,0.012,0.013,0.034,0.015,0.008,0.007,0.011,0.03,10,0.0995827654802791,2.74257759370305
"2332","noroBE",4,3,"lin",256,8.2587227554417,21.5544009333362,0.003,0.011,0.025,1,0.006,0.012,0.014,0.008,0.004,0.004,0.006,0.032,28,4.25213720205941,2.74257759370305
"2333","noroBE",5,3,"lin",256,8.04208936100018,19.6823408672027,0.018,0.018,0.012,0.006,1,0.012,0.034,0.03,0.015,0.017,0.024,0.012,5,-0.685699121145592,2.74257759370305
"2334","noroBE",6,3,"lin",256,8.12690443791828,21.0049750441246,0.01,0.022,0.013,0.012,0.012,1,0.015,0.01,0.01,0.018,0.029,0.033,5,-0.68226567748731,2.74257759370305
"2335","noroBE",7,3,"lin",256,16.6574328715969,74.4962682086261,0.012,0.032,0.034,0.014,0.034,0.015,1,0.048,0.018,0.01,0.015,0.017,14,-0.307889617324746,2.74257759370305
"2336","noroBE",8,3,"lin",256,8.83832016484166,24.8737931774834,0.025,0.016,0.015,0.008,0.03,0.01,0.048,1,0.038,0.023,0.017,0.01,4,-0.970115835968767,2.74257759370305
"2337","noroBE",9,3,"lin",256,6.3494459724539,14.6695221538465,0.027,0.009,0.008,0.004,0.015,0.01,0.018,0.038,1,0.059,0.02,0.006,5,-0.352328291450597,2.74257759370305
"2338","noroBE",10,3,"lin",256,16.602462309693,80.5738982360352,0.037,0.015,0.007,0.004,0.017,0.018,0.01,0.023,0.059,1,0.047,0.009,5,-1.29256674557525,2.74257759370305
"2339","noroBE",11,3,"lin",256,11.3642184814222,35.9723215304614,0.024,0.022,0.011,0.006,0.024,0.029,0.015,0.017,0.02,0.047,1,0.014,8,-0.560918751874422,2.74257759370305
"2340","noroBE",12,3,"lin",256,9.81863364289059,29.4639633814693,0.006,0.025,0.03,0.032,0.012,0.033,0.017,0.01,0.006,0.009,0.014,1,5,-0.887724744134583,2.74257759370305
"2341","noroBE",1,4,"lin",256,4.96226433820392,10.5703909412581,1,0.028,0.018,0.01,0.051,0.029,0.033,0.061,0.066,0.088,0.063,0.017,5,0.0116066381762673,1.83627861131399
"2342","noroBE",2,4,"lin",256,3.85137680771836,6.91561458347066,0.028,1,0.052,0.029,0.047,0.051,0.071,0.036,0.024,0.034,0.052,0.055,2,-0.704010972978296,1.83627861131399
"2343","noroBE",3,4,"lin",256,5.98534510931153,14.5768291949818,0.018,0.052,1,0.062,0.032,0.032,0.077,0.035,0.019,0.018,0.028,0.066,10,1.05151793795639,1.83627861131399
"2344","noroBE",4,4,"lin",256,4.96966513842746,11.831022690775,0.01,0.029,0.062,1,0.017,0.029,0.033,0.018,0.011,0.011,0.017,0.071,8,0.881007242063199,1.83627861131399
"2345","noroBE",5,4,"lin",256,5.43025629889181,11.9841795563501,0.051,0.047,0.032,0.017,1,0.031,0.077,0.066,0.036,0.039,0.058,0.029,4,-0.413151862982944,1.83627861131399
"2346","noroBE",6,4,"lin",256,6.00054068880877,14.9702271046294,0.029,0.051,0.032,0.029,0.031,1,0.035,0.023,0.023,0.039,0.064,0.067,2,-1.03396180848605,1.83627861131399
"2347","noroBE",7,4,"lin",256,12.8216093677084,57.8269180324869,0.033,0.071,0.077,0.033,0.077,0.035,1,0.089,0.038,0.021,0.035,0.037,9,-0.502552305336871,1.83627861131399
"2348","noroBE",8,4,"lin",256,8.02461662227016,24.0288970467337,0.061,0.036,0.035,0.018,0.066,0.023,0.089,1,0.071,0.044,0.038,0.022,3,-1.02502866916642,1.83627861131399
"2349","noroBE",9,4,"lin",256,5.50254185117228,13.213933754512,0.066,0.024,0.019,0.011,0.036,0.023,0.038,0.071,1,0.108,0.045,0.015,3,-0.688438716911223,1.83627861131399
"2350","noroBE",10,4,"lin",256,14.3725928056514,77.8530478491636,0.088,0.034,0.018,0.011,0.039,0.039,0.021,0.044,0.108,1,0.094,0.02,3,-1.2889072895702,1.83627861131399
"2351","noroBE",11,4,"lin",256,8.67864500619205,26.5965731369507,0.063,0.052,0.028,0.017,0.058,0.064,0.035,0.038,0.045,0.094,1,0.032,0,-1.68282549368702,1.83627861131399
"2352","noroBE",12,4,"lin",256,7.70379870057324,23.011900098214,0.017,0.055,0.066,0.071,0.029,0.067,0.037,0.022,0.015,0.02,0.032,1,5,-0.563635209452438,1.83627861131399
"2353","noroBE",1,1,"lin",257,6.93970923965106,14.7002802367142,1,0,0,0,0,0,0,0,0,0,0,0,5,-0.505910656590094,1.89536569883903
"2354","noroBE",2,1,"lin",257,5.9241208722192,11.5794638548227,0,1,0,0,0,0,0,0,0,0,0,0,4,-0.565442079467278,1.89536569883903
"2355","noroBE",3,1,"lin",257,8.5726023920059,20.4149141231305,0,0,1,0,0,0,0,0,0,0,0,0,10,0.315915682880422,1.89536569883903
"2356","noroBE",4,1,"lin",257,8.5151823421393,20.199383666297,0,0,0,1,0,0,0,0,0,0,0,0,17,1.88787595229157,1.89536569883903
"2357","noroBE",5,1,"lin",257,6.389085305922,12.9670039905236,0,0,0,0,1,0,0,0,0,0,0,0,4,-0.66345555531908,1.89536569883903
"2358","noroBE",6,1,"lin",257,8.98687233341996,22.0013958138476,0,0,0,0,0,1,0,0,0,0,0,0,7,-0.423589167468465,1.89536569883903
"2359","noroBE",7,1,"lin",257,12.324352458843,36.8002906015537,0,0,0,0,0,0,1,0,0,0,0,0,5,-1.20737898071288,1.89536569883903
"2360","noroBE",8,1,"lin",257,5.47769443728438,10.3128085863093,0,0,0,0,0,0,0,1,0,0,0,0,6,0.162643298229657,1.89536569883903
"2361","noroBE",9,1,"lin",257,4.62400375449227,8.06946590157325,0,0,0,0,0,0,0,0,1,0,0,0,2,-0.923723636720004,1.89536569883903
"2362","noroBE",10,1,"lin",257,14.3087603396148,47.3012543256413,0,0,0,0,0,0,0,0,0,1,0,0,3,-1.64429096968071,1.89536569883903
"2363","noroBE",11,1,"lin",257,8.87895635532057,21.5827950090806,0,0,0,0,0,0,0,0,0,0,1,0,5,-0.834951117215192,1.89536569883903
"2364","noroBE",12,1,"lin",257,8.94031561295939,21.8203442360081,0,0,0,0,0,0,0,0,0,0,0,1,8,-0.201299570528262,1.89536569883903
"2365","noroBE",1,2,"lin",257,7.67031397910282,17.7829876358724,1,0.004,0.002,0.001,0.01,0.005,0.006,0.014,0.015,0.02,0.013,0.003,4,-0.870363869954012,2.6192429647574
"2366","noroBE",2,2,"lin",257,6.15657542577425,12.6039596836855,0.004,1,0.01,0.005,0.009,0.012,0.015,0.007,0.004,0.007,0.011,0.013,0,-1.73414617303761,2.6192429647574
"2367","noroBE",3,2,"lin",257,8.99817325081249,23.2732638266965,0.002,0.01,1,0.014,0.005,0.006,0.017,0.007,0.003,0.003,0.005,0.016,10,0.207665320646051,2.6192429647574
"2368","noroBE",4,2,"lin",257,8.61296333140306,22.1000496805116,0.001,0.005,0.014,1,0.003,0.006,0.007,0.004,0.002,0.002,0.003,0.018,28,4.12396344233636,2.6192429647574
"2369","noroBE",5,2,"lin",257,7.42820434796142,17.0039107781783,0.01,0.009,0.005,0.003,1,0.006,0.017,0.016,0.007,0.008,0.013,0.006,5,-0.58885833095808,2.6192429647574
"2370","noroBE",6,2,"lin",257,9.44063359514919,25.6716002869369,0.005,0.012,0.006,0.006,0.006,1,0.007,0.005,0.004,0.008,0.016,0.018,5,-0.876432490758528,2.6192429647574
"2371","noroBE",7,2,"lin",257,13.5244366369053,48.0498327777586,0.006,0.015,0.017,0.007,0.017,0.007,1,0.025,0.008,0.004,0.007,0.008,14,0.0686060553475016,2.6192429647574
